question,item_id,domain,variable,scoring_key_provisional,mean_raw,mean_scored,sd_scored,pct_raw_1,pct_raw_5,item_rest_r,exact_duplicate,text,review_flags
Q225,I209,반응왜곡(사회적바람직성),Social Desirability,direct,2.7243589743589745,2.7243589743589745,1.0630068002617914,0.08333333333333333,0.05128205128205128,0.5798523450371209,False,나는 남의 흉을 본 적이 없다.,
Q226,I210,반응왜곡(사회적바람직성),Social Desirability,direct,3.532051282051282,3.532051282051282,0.9187640491433835,0.02564102564102564,0.09615384615384616,0.5645064179374726,False,나는 모든 규칙을 완벽히 지킨다.,
Q227,I211,반응왜곡(사회적바람직성),Social Desirability,direct,2.33974358974359,2.33974358974359,0.8687907418846325,0.11538461538461539,0.00641025641025641,0.6222733711183738,False,나는 누구에게도 실망을 준 적이 없다.,
Q228,I212,반응왜곡(사회적바람직성),Social Desirability,direct,2.0256410256410255,2.0256410256410255,0.8108038062574213,0.23717948717948717,0.00641025641025641,0.43986778712850977,False,나는 돈 때문에 고민해 본 적이 없다.,
Q229,I213,반응왜곡(사회적바람직성),Social Desirability,direct,3.9423076923076925,3.9423076923076925,0.693196286639949,0.0,0.1858974358974359,0.26127279233295564,False,나는 어려움 속에서도 늘 행복하다.,
Q230,I214,반응왜곡(사회적바람직성),Social Desirability,direct,2.7371794871794872,2.7371794871794872,1.202750500967058,0.1346153846153846,0.07692307692307693,0.6056659618396997,False,나는 나쁜 생각을 해본 적이 없다.,
Q231,I215,반응왜곡(사회적바람직성),Social Desirability,direct,2.391025641025641,2.391025641025641,0.9198437311091905,0.09615384615384616,0.03205128205128205,0.6171482818837727,False,나는 누군가를 질투한 적이 없다.,
Q232,I216,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,1.6602564102564104,4.339743589743589,0.7661954174364258,0.47435897435897434,0.00641025641025641,0.47869120629919903,False,가끔은 예의에 어긋나는 행동을 할 때가 있다.,
Q233,I217,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.2756410256410255,3.7243589743589745,0.8913470628408837,0.1858974358974359,0.0,0.5772010086565079,False,어쩌다 약속을 늦게 지킬 때도 있다.,
Q234,I218,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,3.8333333333333335,2.1666666666666665,0.6799746990865538,0.019230769230769232,0.08974358974358974,0.49251389276999685,False,가끔은 실수도 하고 후회한다.,
Q235,I219,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.032051282051282,3.967948717948718,0.9799267371882504,0.34615384615384615,0.0,0.4435709335799083,False,화가 나서 목소리가 커질 때가 있다.,
Q236,I220,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.9935897435897436,3.0064102564102564,0.8761852423950666,0.04487179487179487,0.01282051282051282,0.6189457757243867,False,나에게도 편견이 스며들 때가 있다.,
Q237,I221,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.391025641025641,3.608974358974359,0.8840793859312742,0.1282051282051282,0.0,0.6706873000049234,False,신경 쓰지 못해 무심할 때가 있다.,
Q238,I222,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.5961538461538463,3.4038461538461537,0.9556544533685679,0.08974358974358974,0.019230769230769232,0.5574372525433386,False,규칙을 모두 지키지 못할 때가 있다.,
Q239,I223,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,3.7435897435897436,2.2564102564102564,0.6611016697154675,0.00641025641025641,0.04487179487179487,0.3732627242795561,False,누군가를 부러워할 때가 있다.,
Q240,I224,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.519230769230769,3.480769230769231,1.0501683665083843,0.1794871794871795,0.00641025641025641,0.6170935556727978,False,스트레스로 짜증을 낼 때가 있다.,
Q241,I225,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.6923076923076925,3.3076923076923075,0.927121000666003,0.09615384615384616,0.0,0.4894421101672587,False,가끔은 내 이익을 먼저 생각한다.,
Q242,I226,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,1.891025641025641,4.108974358974359,0.8078143985867686,0.3141025641025641,0.00641025641025641,0.5726294377533961,False,기분에 따라 판단이 흔들릴 때가 있다.,
Q243,I227,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.3525641025641026,3.6474358974358974,0.9625536410992289,0.19230769230769232,0.0,0.5220516411933476,False,가끔은 충돌을 피하기 위해 솔직하지 못하다.,
Q244,I228,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,1.955128205128205,4.044871794871795,0.8823937290885641,0.32051282051282054,0.0,0.6533842734265146,False,귀찮아서 미룰 때가 있다.,
Q245,I229,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.076923076923077,3.923076923076923,0.7995035680564457,0.20512820512820512,0.0,0.5350436027312511,False,상황에 따라 원칙이 흔들릴 때가 있다.,
Q246,I230,반응왜곡(사회적바람직성),Social Desirability (rev),reverse,2.0705128205128207,3.9294871794871793,0.8200092799410338,0.21794871794871795,0.0,0.5067478708126706,False,실수를 인정하기 어려울 때가 있다.,
Q247,I231,반응왜곡(인상관리),Impression Management,direct,3.967948717948718,3.967948717948718,0.5257237321202789,0.0,0.11538461538461539,0.4222199052738566,False,타인의 기대에 맞추어 내 모습을 조정할 줄 안다.,
Q248,I232,반응왜곡(인상관리),Impression Management,direct,3.5448717948717947,3.5448717948717947,0.8373764615130476,0.03205128205128205,0.057692307692307696,0.37672155415861613,False,중요한 자리에서는 내 약점을 드러내지 않는다.,
Q249,I233,반응왜곡(인상관리),Impression Management,direct,4.2243589743589745,4.2243589743589745,0.489551709993593,0.0,0.2564102564102564,0.16702128102466277,False,좋은 인상을 주기 위해 표현을 다듬는다.,LOW_ITEM_REST;LOW_VARIANCE
Q250,I234,반응왜곡(인상관리),Impression Management,direct,3.0256410256410255,3.0256410256410255,0.9432183611219891,0.0641025641025641,0.019230769230769232,0.42449985103036403,False,갈등을 피하려고 내 의견을 줄일 때가 있다.,
Q251,I235,반응왜곡(인상관리),Impression Management,direct,3.7756410256410255,3.7756410256410255,0.7235550044741496,0.00641025641025641,0.10256410256410256,0.3935960680286364,False,상대가 좋아할 답을 떠올린다.,
Q252,I236,반응왜곡(인상관리),Impression Management,direct,4.269230769230769,4.269230769230769,0.4865434880427687,0.0,0.28846153846153844,0.1404344989484469,False,평가 상황에선 신중히 말하려 한다.,LOW_ITEM_REST;LOW_VARIANCE
Q253,I237,반응왜곡(인상관리),Impression Management,direct,3.326923076923077,3.326923076923077,0.7883298927803745,0.019230769230769232,0.03205128205128205,0.18217796829581312,False,내 의견보단 함께 일하는 사람이 원하는 방향에 따르려 한다.,LOW_ITEM_REST
Q254,I238,반응왜곡(인상관리),Impression Management,direct,2.9743589743589745,2.9743589743589745,0.9432183611219891,0.057692307692307696,0.00641025641025641,0.22350348978067178,False,실수를 감추기보다 덜 보이게 하려 한다.,
Q255,I239,반응왜곡(인상관리),Impression Management,direct,2.8653846153846154,2.8653846153846154,0.9711087010119626,0.08333333333333333,0.01282051282051282,0.38301460952411737,False,자신에게 불리한 정보는 조심스럽게 다룬다.,
Q256,I240,반응왜곡(인상관리),Impression Management,direct,3.4551282051282053,3.4551282051282053,0.9859853346939783,0.03205128205128205,0.08974358974358974,0.29217131522862905,False,상대에 따라 말의 강도를 조절한다.,
Q257,I241,반응왜곡(자기기만),Self-Deception Enhancement,direct,2.9294871794871793,2.9294871794871793,1.0417861800752901,0.05128205128205128,0.057692307692307696,0.370371828916495,False,나는 유혹을 거의 느끼지 않는다.,
Q258,I242,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.769230769230769,3.769230769230769,0.7521680821607228,0.00641025641025641,0.14743589743589744,0.4599579339182863,False,나는 다른 사람보다 도덕적으로 우수하다.,
Q259,I243,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.5128205128205128,3.5128205128205128,0.7744898798745679,0.00641025641025641,0.08333333333333333,0.5272221243200773,False,나는 어려운 일도 쉽게 해낸다.,
Q260,I244,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.4935897435897436,3.4935897435897436,0.9604890882609344,0.00641025641025641,0.11538461538461539,0.5624130815721896,False,나는 실패해도 전혀 흔들리지 않는다.,
Q261,I245,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.891025641025641,3.891025641025641,0.6072010662228511,0.0,0.10897435897435898,0.42852785964001655,False,나는 남보다 더 객관적이다.,
Q262,I246,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.923076923076923,3.923076923076923,0.791392904648845,0.00641025641025641,0.19230769230769232,0.482378155043214,False,나는 감정에 휘둘리지 않는다.,
Q263,I247,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.301282051282051,3.301282051282051,0.8756186516741383,0.02564102564102564,0.04487179487179487,0.6587409670659209,False,나는 늘 올바른 결정을 한다.,
Q264,I248,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.467948717948718,3.467948717948718,0.9666695188343879,0.038461538461538464,0.08974358974358974,0.5132806000300637,False,나는 후회할 일을 하지 않는다.,
Q265,I249,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.730769230769231,3.730769230769231,0.7816125089479572,0.0,0.11538461538461539,0.5927856510510507,False,나는 실수에서 곧바로 완벽히 학습한다.,
Q266,I250,반응왜곡(자기기만),Self-Deception Enhancement,direct,3.4358974358974357,3.4358974358974357,0.9583553599079784,0.038461538461538464,0.07692307692307693,0.6818229049835881,False,나는 항상 최선의 선택만 한다.,
Q267,I251,응답주의(주의력검사),Attention/Instruction Check,direct,1.0,1.0,0.0,1.0,0.0,,False,이 문항에는 '매우 아니다'를 선택해 주세요.,LOW_VARIANCE;RAW_FLOOR
Q268,I252,응답주의(주의력검사),Attention/Instruction Check,direct,3.0,3.0,0.0,0.0,0.0,,False,아래 보기 중 '보통이다'를 선택해 주세요.,LOW_VARIANCE
Q269,I253,응답주의(주의력검사),Attention/Instruction Check,direct,5.0,5.0,0.0,0.0,1.0,,False,이 문항은 테스트이므로 '매우 그렇다'를 눌러 주세요.,LOW_VARIANCE;RAW_CEILING
Q270,I254,응답주의(주의력검사),Attention/Instruction Check,direct,3.0,3.0,1.1013188574642911,0.16025641025641027,0.0641025641025641,0.1041738782834563,False,실수 방지를 위해 '매우 그렇다'를 선택하지 마세요.,LOW_ITEM_REST
Q271,I255,응답주의(주의력검사),Attention/Instruction Check,direct,4.493589743589744,4.493589743589744,1.006410388118824,0.03205128205128205,0.7628205128205128,0.11751746191432672,False,"지금 보고 있는 요일이 월요일이면 아무 답이나, 아니라면 '매우 그렇다'를 선택해 주세요.",LOW_ITEM_REST;RAW_CEILING
Q272,I256,응답주의(주의력검사),Attention/Instruction Check,direct,1.0256410256410255,1.0256410256410255,0.32025630761017426,0.9935897435897436,0.00641025641025641,0.02595991047682281,False,별표(*)가 보이면 가장 왼쪽 응답을 골라 주세요.*,LOW_ITEM_REST;LOW_VARIANCE;RAW_FLOOR
Q273,I257,응답주의(주의력검사),Attention/Instruction Check,direct,1.0,1.0,0.0,1.0,0.0,,False,'매우 아니다'을 선택하면 통과합니다.,LOW_VARIANCE;RAW_FLOOR
Q274,I258,응답주의(주의력검사),Attention/Instruction Check,direct,1.0,1.0,0.0,1.0,0.0,,False,이 문항은 임시 문항이므로 '매우 아니다'가 정답입니다.,LOW_VARIANCE;RAW_FLOOR
Q275,I259,응답주의(주의력검사),Attention/Instruction Check,direct,3.0,3.0,0.0,0.0,0.0,,False,아래 보기에서 '보통이다'를 고르세요.,LOW_VARIANCE
Q276,I260,응답주의(주의력검사),Attention/Instruction Check,direct,5.0,5.0,0.0,0.0,1.0,,False,설문에 집중 중이면 '매우 그렇다'를 선택하세요.,LOW_VARIANCE;RAW_CEILING
